t	K	U	E	T	P
11440	1262.8343716691602	-4675.252446057201	-3412.418074388041	0.9744092373990437	-0.8650258937890623
11460	1243.510882681609	-4671.231411581708	-3427.7205289000985	0.9594991378716122	-0.9253208467631309
11480	1239.8528460434852	-4664.676502787639	-3424.8236567441536	0.9566765787372571	-0.9292806665867396
11500	1271.7143552661548	-4680.088477244313	-3408.3741219781577	0.9812610765942555	-0.7789215323839631
11520	1235.1232337190195	-4632.673782857976	-3397.5505491389567	0.9530271865115889	-1.0781551753144671
11540	1271.6282445231843	-4667.165120019824	-3395.5368754966394	0.9811946331197412	-0.8084365067890003
11560	1261.9210251317834	-4656.527224490212	-3394.606199358429	0.9737044947004501	-0.9509438748459577
11580	1250.5896103227687	-4642.137566847589	-3391.5479565248206	0.9649611190762106	-1.0229129652803084
11600	1270.2781581182335	-4656.624935501949	-3386.346777383717	0.9801528997825875	-0.8959320926971875
11620	1285.6774471925921	-4652.223356324273	-3366.5459091316798	0.9920350672782347	-0.914602573441561
11640	1270.2973034495233	-4619.497733023078	-3349.200429573554	0.9801676724147551	-1.1069229024415854
11660	1297.5665097311914	-4628.082862371766	-3330.516352640574	1.0012087266444376	-1.027222762506142
11680	1321.6221199759284	-4645.902816932712	-3324.280696956783	1.019770154302414	-0.9338667440842979
11700	1299.0659317120562	-4623.16368517414	-3324.0977534620833	1.0023656880494263	-1.0909538275326764
11720	1291.1643981136415	-4622.808579904463	-3331.644181790821	0.9962688257049699	-1.0563577586555035
11740	1289.0778641194076	-4621.208112988933	-3332.1302488695264	0.9946588457711479	-1.0899062435641445
11760	1301.983786477401	-4642.78367112038	-3340.7998846429787	1.0046171191955255	-0.9805075081936506
11780	1282.0809572509036	-4637.827448462244	-3355.746491211342	0.9892599978787837	-1.053722024306406
11800	1295.7276231248707	-4650.876717823556	-3355.149094698686	0.999789832658079	-0.9569091218131852
11820	1313.3682395367546	-4650.411063600871	-3337.0428240641168	1.013401419395644	-0.8505943726992179
11840	1318.6133572583421	-4654.321626424537	-3335.7082691661926	1.017448578131437	-0.813017434376081
11860	1306.4627933386193	-4645.19851904948	-3338.7357257108583	1.0080731430081942	-0.9601553592726315
11880	1308.692601018096	-4646.201833071744	-3337.5092320536496	1.0097936736250737	-0.8695355305786434
11900	1299.0898439013147	-4642.767977149738	-3343.6781332484243	1.0023841388127424	-0.9205677858258546
11920	1278.1733636549648	-4619.740482418086	-3341.567118763121	0.9862448793633989	-1.112966050433276
11940	1305.2024110080188	-4658.391569309447	-3353.189158301427	1.0071006257777921	-0.8481853971142943
11960	1274.0083581534932	-4637.386864079117	-3363.3785059256234	0.983031140550535	-1.0983044556173573
11980	1257.7298113454704	-4627.83406289541	-3370.1042515499394	0.9704705334455788	-1.139896075592191
12000	1313.2702555685632	-4664.590244060458	-3351.319988491895	1.013325814481916	-0.8391932803199879
12020	1303.2007508988163	-4654.353950077374	-3351.153199178558	1.0055561349527906	-0.9018653286363193
12040	1278.9150695770677	-4637.220197334052	-3358.3051277569853	0.9868171833156385	-1.016525789923341
12060	1320.6816103163612	-4670.5419214395315	-3349.86031112317	1.0190444524045996	-0.7910461235209396
12080	1280.3526267402356	-4622.2182682647535	-3341.865641524518	0.9879264095217868	-1.1179231800045522
12100	1262.0214207776771	-4597.0051802264215	-3334.983759448742	0.9737819604766031	-1.2199222246552288
12120	1319.744549934566	-4649.415538258752	-3329.670988324187	1.0183214119865478	-0.8749623991765073
12140	1303.7270740055556	-4604.717357154185	-3300.990283148628	1.005962248461077	-1.1965453533593124
12160	1308.522229087875	-4611.4751905661615	-3302.9529614782878	1.0096622138023728	-1.1571120001682855
12180	1293.8749379201997	-4609.900760460848	-3316.025822540647	0.9983602916050923	-1.1525427113689213
12200	1334.9714795519299	-4638.961296025885	-3303.9898164739543	1.0300705860740202	-1.0017969683944794
12220	1328.7398164612773	-4638.271868376243	-3309.532051914966	1.0252622040596275	-0.988401778697166
12240	1296.8329228541686	-4626.797538726944	-3329.964615872775	1.0006426873874756	-1.0704339076653826
12260	1297.092095997086	-4627.260086270161	-3330.167990273075	1.0008426666644183	-1.1000720053220454
12280	1293.053590702933	-4594.350214045351	-3301.2966233424168	0.997726536036214	-1.2987917200429253
12300	1314.2926093924534	-4575.609565925704	-3261.316956533252	1.0141146677410906	-1.4185601823521412
12320	1334.0518675694602	-4579.299331930308	-3245.247464360848	1.029361008927053	-1.3338279925820444
12340	1347.9700748357423	-4584.8134015971145	-3236.843326761372	1.0401003663856039	-1.271761728055186
12360	1375.3104147232684	-4616.079005033193	-3240.7685903099255	1.0611963076568425	-1.0992514813137948
12380	1356.7874168065055	-4610.643891079153	-3253.856474272649	1.046903870992674	-1.1137695957416553
12400	1332.3508371116634	-4618.82892439404	-3286.478087282376	1.0280484854256664	-1.0453997757659663
12420	1320.6479670433105	-4615.970905348173	-3295.3229383048615	1.0190184930889743	-1.1052635973896963
12440	1333.301237272629	-4614.843871088475	-3281.542633815847	1.0287818188832012	-1.0713988813851008
12460	1341.2570125907855	-4608.306869891165	-3267.0498573003783	1.0349205344064705	-1.1496706675946298
12480	1312.0917327750662	-4580.496624198158	-3268.4048914230934	1.0124164604745882	-1.3426416756550328
12500	1344.1625853013447	-4602.682943790297	-3258.5203584889528	1.0371624886584447	-1.1829711107666514
12520	1374.7273538032623	-4625.044402678444	-3250.3170488751825	1.060746414971653	-1.0487234474928449
12540	1351.1196675946796	-4598.087700707176	-3246.968033112497	1.042530607711944	-1.273703137184712
12560	1321.946781608416	-4569.521026533446	-3247.5742449250297	1.0200206648213084	-1.3955983535840701
12580	1340.6255806212046	-4597.0697884743395	-3256.4442078531347	1.0344333183805592	-1.197824799392937
12600	1333.8498083674858	-4596.789510065961	-3262.9397016984753	1.0292050990489858	-1.1800942618098824
12620	1352.6126057039799	-4630.990340970684	-3278.377735266705	1.0436825661296143	-0.988473007616561
12640	1318.55733667616	-4597.09144370373	-3278.5341070275695	1.0174053523735802	-1.1813018221933171
12660	1337.2457352308063	-4620.6903375043075	-3283.444602273502	1.0318254129867332	-1.0487145531446929
12680	1352.9065841783827	-4630.837365970579	-3277.9307817921967	1.0439094013722092	-1.0244866812887312
12700	1336.4004388952228	-4616.820118657752	-3280.419679762529	1.0311731781598945	-1.1568106823147102
12720	1369.1094834869214	-4648.910995265645	-3279.801511778723	1.0564116384929947	-0.9100711975786245
12740	1343.794641677557	-4620.888029148113	-3277.0933874705574	1.0368785815413246	-1.0521848539448673
12760	1346.20403291697	-4631.122412071044	-3284.9183791540745	1.0387376797198844	-1.0162731992164824
12780	1319.1535126521646	-4603.152001609557	-3283.9984889573934	1.0178653647007443	-1.1857748108537185
12800	1342.4372281624444	-4593.048593016496	-3250.6113648540527	1.0358311945697871	-1.2434463662649466
12820	1331.6288806736422	-4573.859729796468	-3242.2308491228264	1.0274914202728724	-1.3442556519776074
12840	1331.1725093289642	-4589.793475869119	-3258.6209665401548	1.0271392818896328	-1.2480839911895028
12860	1321.0637704518308	-4574.414398576587	-3253.3506281247564	1.0193393290523383	-1.3378935703196642
12880	1332.7216716883477	-4578.3963840697015	-3245.674712381354	1.0283346232163175	-1.2665358455119662
12900	1305.193150806902	-4570.176218589782	-3264.983067782881	1.0070934805608809	-1.3167325095968399
12920	1334.545209747961	-4596.996868111481	-3262.4516583635204	1.0297416741882417	-1.1433329877891785
12940	1352.962129192557	-4610.925883969422	-3257.9637547768652	1.043952260179442	-1.0715333862250078
12960	1346.019686221212	-4622.822181586176	-3276.802495364964	1.0385954368990833	-1.0416522119387932
12980	1334.4890997206717	-4617.674648088748	-3283.1855483680765	1.0296983794140986	-1.055079879388821
13000	1314.4525744286811	-4590.931306911611	-3276.47873248293	1.0142380975529945	-1.2539295561890085
13020	1333.4561004156378	-4616.4708286254445	-3283.014728209805	1.0289013120491033	-1.1131818536627003
13040	1341.0040512752853	-4602.142395148964	-3261.13834387368	1.0347253482062386	-1.2103374428283193
13060	1303.7614742737583	-4575.148471778217	-3271.386997504458	1.0059887918779	-1.3835096180318711
13080	1337.4670561941566	-4614.613665389117	-3277.1466091949596	1.0319961853349975	-1.1141494481450405
13100	1302.3024633713653	-4581.19947540368	-3278.897012032313	1.004863011860621	-1.332651752798155
13120	1304.0736710560063	-4605.123696192955	-3301.0500251369485	1.0062296844567953	-1.197038439136864
13140	1296.5801278639242	-4623.189335706723	-3326.6092078427982	1.0004476295246332	-1.132930646133063
13160	1319.2773868331494	-4650.548685099233	-3331.271298266084	1.0179609466305166	-0.9609679787084472
13180	1322.844414145466	-4653.5108988107095	-3330.6664846652434	1.0207132825196499	-0.8926184098567852
13200	1327.1004061754215	-4654.360193706621	-3327.2597875312	1.023997226987208	-0.8614769857814242
13220	1318.6287883274474	-4638.132490632065	-3319.5037023046184	1.0174604848205615	-0.9725667458259943
13240	1310.5786399085987	-4619.910392497407	-3309.3317525888087	1.0112489505467583	-1.0579501947359244
13260	1307.0414021556994	-4612.386419234111	-3305.34501707841	1.0085196004287806	-1.1361433624700552
13280	1294.0413024212792	-4611.608664989405	-3317.567362568125	0.9984886592756783	-1.18792142829921
13300	1315.473864682987	-4642.104979623792	-3326.6311149408057	1.0150261301566255	-1.0025581010674096
13320	1265.6507759793533	-4591.216160709409	-3325.5653847300555	0.9765823888729578	-1.3013082612563935
13340	1295.7619792601438	-4636.162741706102	-3340.400762445958	0.9998163420217159	-1.0218829377975185
13360	1292.8923895936673	-4625.468820982945	-3332.576431389277	0.9976021524642492	-1.0896862862589534
13380	1330.6142407648263	-4654.25045794778	-3323.6362171829533	1.0267085191086625	-0.8608663452269472
13400	1292.6182732532093	-4613.201413001005	-3320.5831397477946	0.9973906429422911	-1.1292722838781928
13420	1280.984163026562	-4606.739519429459	-3325.7553564028967	0.9884137060390137	-1.2052732003180238
13440	1306.4604493313402	-4630.939212897278	-3324.4787635659377	1.008071334360602	-1.088564923004424
13460	1304.0160851802475	-4628.609826454582	-3324.5937412743356	1.0061852509106848	-1.0580421185359499
13480	1301.939068407945	-4637.552347271002	-3335.6132788630566	1.0045826145123031	-0.9850203801735733
13500	1306.026669342177	-4650.132245792095	-3344.105576449918	1.00773662757884	-0.9202499524122298
13520	1299.2601653599013	-4639.376219889991	-3340.116054530088	1.002515559691282	-1.0237358605138385
13540	1300.476645936518	-4632.982457190378	-3332.50581125386	1.0034542021115107	-1.040473219402417
13560	1318.7770985275886	-4659.401496818383	-3340.6243982907936	1.0175749217033863	-0.9245730610206445
13580	1308.850826736252	-4660.757335022786	-3351.9065082865336	1.009915761370565	-0.8783137914474519
13600	1284.7434086728485	-4635.96425435978	-3351.2208456869325	0.9913143585438645	-1.016859386812761
13620	1290.0513189504043	-4642.208789314635	-3352.157470364232	0.9954099683259292	-0.9859489663175889
13640	1280.3700361030956	-4624.24118816901	-3343.871152065915	0.987939842672142	-1.1695816231301779
13660	1290.410920645584	-4628.047641086857	-3337.636720441273	0.9956874387697408	-1.1320483384054127
13680	1272.238315221342	-4595.256797648186	-3323.018482426842	0.9816653666831343	-1.2656991754519011
13700	1279.3648735667882	-4602.316099890691	-3322.9512263239003	0.9871642542953613	-1.1767829677804724
13720	1280.4094308879808	-4611.796196015805	-3331.3867651278247	0.9879702398827013	-1.1741940708433456
13740	1260.5920884404395	-4591.960839858833	-3331.3687514183925	0.9726790805867589	-1.3084629810530228
13760	1312.7401706002506	-4628.844341405913	-3316.1041708056628	1.0129167983026623	-1.0810179893008098
13780	1279.3351085338259	-4590.581295538628	-3311.246187004802	0.9871412874489396	-1.2818488589809707
13800	1274.2390489908894	-4597.039759404451	-3322.8007104135622	0.9832091427398837	-1.2670281883597085
13820	1284.9770735000507	-4607.344732908083	-3322.3676594080316	0.9914946554784342	-1.2270809558330158
13840	1302.7784701307364	-4628.345126182084	-3325.5666560513478	1.0052303010268027	-1.0349998611151208
13860	1316.2586767917335	-4647.480209834926	-3331.2215330431923	1.0156316950553501	-0.9069571188675793
13880	1329.2685854681247	-4659.78020836179	-3330.5116228936654	1.025670204836516	-0.811563413388116
13900	1320.2717491094177	-4657.78615762449	-3337.5144085150723	1.0187282014733159	-0.8489054081885324
13920	1288.9076780790751	-4631.463324366085	-3342.555646287009	0.9945275293820026	-1.050984258990667
13940	1275.5349413937492	-4632.832073958144	-3357.297132564395	0.9842090597173991	-1.0053496839971017
13960	1296.2003898669489	-4657.595584845707	-3361.3951949787565	1.0001546218109174	-0.8805281548758108
13980	1291.5833475458126	-4645.401642049785	-3353.8182945039734	0.9965920891557198	-1.0071762815318965
14000	1264.7440193521788	-4636.0502448367515	-3371.306225484573	0.9758827309816194	-1.0993468479048714
14020	1275.655566894417	-4643.642544888399	-3367.9869779939827	0.9843021349493958	-1.0198543572087377
14040	1287.4262887529558	-4660.387916433518	-3372.961627680563	0.9933844820624659	-0.8625654741665982
14060	1275.8736671822076	-4651.725817816463	-3375.852150634255	0.9844704222084932	-0.9046120110492565
14080	1293.3842818460112	-4670.971875173544	-3377.5875933275324	0.9979816989552553	-0.8179746667529653
14100	1275.0204775875297	-4642.574288935023	-3367.5538113474927	0.9838120969039583	-1.0090926429873928
14120	1258.5571249262398	-4630.5677402628635	-3372.010615336624	0.9711088926899997	-1.0782056817571344
14140	1246.2411387974248	-4615.244579254412	-3369.0034404569888	0.9616058169733217	-1.1811275771709921
14160	1262.0031461034912	-4644.60113459203	-3382.5979884885382	0.9737678596477555	-1.0394760320305854
14180	1262.001984898528	-4645.348110332886	-3383.346125434358	0.9737669636562716	-1.0229986969485936
14200	1287.9527733669386	-4661.345809267319	-3373.3930359003816	0.9937907201905389	-0.9225409123711772
14220	1282.5679082885672	-4647.684600413946	-3365.116692125378	0.989635731704141	-1.0207757064706686
14240	1277.5746261106929	-4632.995545767654	-3355.420919656962	0.9857828905175099	-1.0576523997204634
14260	1284.8549536743287	-4647.938625194239	-3363.08367151991	0.9914004272178459	-0.9282024521949918
14280	1284.3694606465128	-4659.922287622901	-3375.5528269763877	0.9910258184000872	-0.8657558167756549
14300	1269.4365667101342	-4637.69427273726	-3368.257706027125	0.979503523696091	-0.9715286496579575
14320	1290.092211808384	-4679.942327143575	-3389.850115335192	0.9954415214570862	-0.7358585206210324
14340	1261.6430572683755	-4641.386424523367	-3379.7433672549932	0.9734900133243641	-1.013783297120146
14360	1272.221328618642	-4645.053250494146	-3372.8319218755037	0.9816522597366066	-1.0224180894920816
14380	1240.0193970641637	-4610.205613377194	-3370.186216313029	0.9568050903272869	-1.22152299894648
14400	1272.2509716617355	-4639.140027447813	-3366.889055786078	0.9816751324550429	-1.0597149909140104
14420	1305.9693501313445	-4666.060214323384	-3360.0908641920396	1.007692399792704	-0.798214218429027
14440	1246.9920852737675	-4612.652005234227	-3365.6599199604593	0.9621852509828454	-1.1583676605721924
14460	1259.2515677078632	-4631.5537755771675	-3372.3022078693043	0.9716447281696476	-1.0441899560034043
14480	1248.344102570472	-4625.074578920856	-3376.730476350384	0.9632284742056111	-1.067962937394337
14500	1254.9669319262096	-4647.0084316154625	-3392.041499689253	0.9683386820418283	-0.9844604358575729
14520	1249.2925742045848	-4628.442933190332	-3379.150358985747	0.9639603196023028	-1.1080669028642807
14540	1244.7308764592206	-4620.06303547096	-3375.3321590117403	0.9604404910950777	-1.1758679540518648
14560	1262.0661943951452	-4643.859985639616	-3381.79379124447	0.9738165080209453	-1.037613226924587
14580	1261.7736967820172	-4646.46415112323	-3384.6904543412115	0.9735908154182236	-0.9913101397636309
14600	1271.1939302953613	-4650.359072352141	-3379.1651420567805	0.980859514116791	-0.9645146055973702
14620	1267.511521438766	-4635.124300344921	-3367.612778906155	0.978018149258307	-1.0742635846995219
14640	1298.4539424401978	-4657.631072380767	-3359.1771299405714	1.0018934741050907	-0.8927045199593477
14660	1278.5599414333988	-4630.334729214771	-3351.7747877813717	0.9865431646862646	-1.0593838176807866
14680	1280.255635337398	-4643.447995001629	-3363.1923596642314	0.9878515704763873	-0.9708803302668445
14700	1269.8997846287882	-4653.890200090805	-3383.9904154620153	0.979860944929621	-0.9132756051331083
14720	1254.3468907622605	-4650.829252851632	-3396.482362089373	0.9678602552177937	-0.9235888527976324
14740	1265.525635805982	-4668.621864099156	-3403.0962282931746	0.9764858300972081	-0.8009890099641677
14760	1256.4165813493887	-4688.738559693595	-3432.321978344205	0.9694572386955163	-0.7578611047350361
14780	1225.2342936144591	-4657.185647768675	-3431.9513541542156	0.9453968314926382	-1.0092436738370356
14800	1222.9491004587494	-4660.117028162956	-3437.167927704206	0.943633565168788	-0.9486900171421636
14820	1259.1456026664096	-4678.958966265987	-3419.8133635995778	0.9715629650203776	-0.8101606579595053
14840	1248.5648345923669	-4662.526663726005	-3413.9618291336383	0.9633987921237397	-0.8974035210799398
14860	1277.7917931211823	-4689.976560722608	-3412.1847676014268	0.9859504576552329	-0.7386581909071861
14880	1218.566628734376	-4637.119337369106	-3418.5527086347297	0.9402520283444261	-1.0530201254478233
14900	1239.6008042440749	-4656.896584396743	-3417.295780152668	0.9564821020401812	-0.8832539436864411
14920	1248.6011316128722	-4659.682438714956	-3411.081307102085	0.9634267990840062	-0.8638424973011573
14940	1271.2223394948198	-4670.367708849508	-3399.145369354688	0.9808814347953859	-0.8768958526979782
14960	1234.960233595272	-4635.854211046382	-3400.8939774511105	0.9529014148111667	-1.100489789748562
14980	1268.9518112900037	-4659.186603929679	-3390.234792639676	0.9791294840200646	-0.907755365115853
15000	1264.091956448352	-4652.989830502637	-3388.8978740542866	0.9753795960249632	-0.8906205120218527
15020	1265.3373448091784	-4654.80675911584	-3389.4694143066613	0.9763405438342424	-0.8737688815869342
15040	1262.4477836912927	-4649.1950509571825	-3386.7472672658914	0.9741109442062446	-0.9520162135737952
15060	1255.0749642151147	-4637.690930268724	-3382.615966053608	0.9684220402894402	-1.0311591379620832
15080	1278.7073680395238	-4665.146007536475	-3386.4386394969515	0.9866569197835832	-0.8347936324299481
15100	1256.5955094771332	-4642.146072313206	-3385.5505628360734	0.9695953005224794	-1.0337379734003334
15120	1274.063513776441	-4667.080777569949	-3393.017263793508	0.9830736989015747	-0.9102866711406428
15140	1288.8124242269198	-4682.878449543377	-3394.0660253164583	0.9944540310392898	-0.7643856830159339
15160	1268.2923594145664	-4687.220094541507	-3418.927735126941	0.9786206476964245	-0.7936025082944093
15180	1231.92311075803	-4653.4086495025995	-3421.485538744569	0.9505579558318132	-1.0463734708895343
15200	1259.7477744570692	-4680.592683630798	-3420.84490917373	0.9720276037477387	-0.8557188882357455
15220	1253.7921297312264	-4679.861789808329	-3426.069660077102	0.967432198866687	-0.8900934824049249
15240	1240.8760669769267	-4665.545921350259	-3424.669854373332	0.9574661010624433	-0.9278107408121073
15260	1238.3180723428054	-4663.834789497546	-3425.516717154741	0.9554923397706829	-0.9174448649383956
15280	1257.7160359353622	-4689.038675114542	-3431.3226391791795	0.9704599042711128	-0.7803326899940877
15300	1269.214820268235	-4704.746995206837	-3435.532174938603	0.9793324230464776	-0.6470613065786062
15320	1244.271447614096	-4678.66634012	-3434.3948925059035	0.9600859935293947	-0.8516095393450538
15340	1248.2879309447299	-4678.7793921577295	-3430.491461212999	0.9631851319017976	-0.8476528301423235
15360	1263.4715895007191	-4682.690397868812	-3419.218808368093	0.9749009178246292	-0.7921230405022518
15380	1276.0040693388096	-4684.68422173098	-3408.680152392169	0.9845710411564891	-0.7745554693843668
15400	1293.492809568792	-4682.360656570274	-3388.867847001481	0.9980654394820924	-0.7510563147032946
15420	1268.3536395755186	-4636.998933439272	-3368.645293863753	0.9786679317712336	-1.0622816233257486
15440	1285.9577224039026	-4660.6246734773395	-3374.6669510734355	0.9922513290153573	-0.904247829217581
15460	1296.7008236496208	-4655.760367656544	-3359.0595440069237	1.0005407589889048	-0.900552457938104
15480	1300.7295907906084	-4656.267538546709	-3355.5379477561014	1.0036493756100373	-0.9048663228041344
15500	1334.7801087819946	-4661.410457711001	-3326.6303489290067	1.0299229234428968	-0.8595126600539139
15520	1326.6238475547334	-4632.854632237491	-3306.230784682758	1.0236295120021093	-1.00607292906455
15540	1314.7787312522237	-4625.61323082556	-3310.8344995733373	1.0144897617686912	-1.0670937341477011
15560	1299.801545249351	-4618.610255723897	-3318.8087104745473	1.0029332910874624	-1.0919389080749675
15580	1320.2556822039583	-4641.7444761802035	-3321.488793976247	1.0187158041697209	-0.9847669848138908
15600	1327.794153399729	-4653.550699341707	-3325.7565459419775	1.0245325257713958	-0.8884317926233731
15620	1312.0156129986867	-4639.902455509387	-3327.8868425107003	1.0123577260792334	-1.0126783382916624
15640	1328.642655452903	-4643.221105775341	-3314.5784503224386	1.0251872341457584	-0.9661209786974763
15660	1339.8910736311666	-4640.857133978861	-3300.966060347695	1.0338665691598508	-0.9521053700791409
15680	1315.4231578802428	-4623.859540283762	-3308.4363824035186	1.0149870045372242	-1.0308108999462748
15700	1319.7969007970758	-4622.728714670957	-3302.931813873881	1.0183618061705833	-1.0377005131193375
15720	1317.7702095773157	-4619.458707476051	-3301.688497898735	1.0167980012170648	-1.0927308971612502
15740	1320.3562762370207	-4634.20657607464	-3313.85029983762	1.0187934230223923	-1.0153390840680563
15760	1298.1909535363109	-4626.4827865583175	-3328.2918330220064	1.0016905505681413	-1.0941578278372301
15780	1290.3734415348163	-4643.918814986214	-3353.545373451399	0.9956585197027902	-0.9885440256728751
15800	1290.0215977924568	-4655.202879642619	-3365.181281850163	0.9953870353336853	-0.9064069932163609
15820	1286.395993046008	-4663.8088470253215	-3377.412853979312	0.9925895008071052	-0.8950389304227727
15840	1289.4471275941446	-4663.440540317359	-3373.9934127232145	0.9949437712917781	-0.8837685464422383
15860	1261.8011443938274	-4646.045814256766	-3384.244669862938	0.9736119941310394	-1.0210281822429539
15880	1253.6202132133938	-4642.205068300353	-3388.584855086958	0.967299547232557	-1.0909416935692577
15900	1255.1238025397074	-4638.066008190826	-3382.9422056511175	0.9684597241818726	-1.0297082337054146
15920	1251.2115369131993	-4640.893892218908	-3389.68235530571	0.9654410007046289	-0.962300061851136
15940	1264.7550753522953	-4635.821977125122	-3371.0669017728264	0.9758912618459072	-1.0613161787067946
15960	1287.0184490391653	-4634.875250277299	-3347.856801238134	0.9930697909252817	-1.0385751050902103
15980	1292.4685310907048	-4640.037475824372	-3347.5689447336686	0.9972751011502352	-0.9945422298570696
16000	1283.9675345698258	-4640.59186598518	-3356.6243314153553	0.9907156902544951	-0.9951825219545978
16020	1300.0999013440057	-4652.220311825921	-3352.1204104819153	1.003163504123461	-0.9002756413746926
16040	1315.0212220829824	-4676.843090208668	-3361.8218681256867	1.0146768688911902	-0.7788040230384685
16060	1299.4891341314997	-4654.962783155087	-3355.4736490235873	1.002692233126157	-0.8923736715320789
16080	1286.5573472555693	-4660.836348215186	-3374.2790009596174	0.9927140025120131	-0.8866613666447634
16100	1248.2681262381302	-4636.277369507302	-3388.009243269172	0.9631698504923843	-1.0482785568040325
16120	1259.3257568696877	-4651.129260788069	-3391.8035039183815	0.9717019728932776	-1.011031612785297
16140	1240.4221607156117	-4635.097264905318	-3394.675104189707	0.9571158647497005	-1.0851084164231584
16160	1248.302985539465	-4638.666669397842	-3390.363683858376	0.9631967481014391	-1.0188928059383646
16180	1280.6379928695333	-4660.231176646393	-3379.5931837768594	0.9881465994363682	-0.8670075572207112
16200	1266.4866626517037	-4638.33798061414	-3371.851317962435	0.9772273631571787	-1.0275963568028352
16220	1266.8390786276188	-4636.25709972746	-3369.418021099841	0.9774992890645201	-1.045782156411652
16240	1283.9811117027848	-4640.844756555364	-3356.8636448525785	0.990726166437334	-0.9353955496194301
16260	1269.5001342329706	-4629.23061636045	-3359.730482127481	0.9795525727106253	-1.0257416947999478
16280	1306.9857804657654	-4659.744709829762	-3352.7589293639967	1.0084766824581526	-0.8335528579637863
16300	1271.0428993488454	-4614.868192736868	-3343.825293388022	0.9807429778926278	-1.0924335344303817
16320	1280.737522039813	-4614.828922007095	-3334.091399967282	0.9882233966356584	-1.1660169956045021
16340	1300.1725965602482	-4636.626601324919	-3336.4540047646706	1.0032195961113022	-0.9931432453373834
16360	1282.6441623768642	-4617.560225181278	-3334.916062804413	0.9896945697352347	-1.1045019890590209
16380	1329.9408711103738	-4653.383107248574	-3323.4422361382	1.0261889437580047	-0.8957012239914827
16400	1285.2078351238238	-4628.69793359857	-3343.490098474746	0.9916727122869007	-1.1366836278112369
16420	1273.810041442092	-4628.858984529483	-3355.048943087391	0.9828781183966763	-1.0999288855814424
16440	1294.016387587867	-4653.792603941048	-3359.7762163531797	0.9984694348671816	-0.92698087087024
16460	1303.5262651851124	-4652.865983622301	-3349.3397184371884	1.0058073033835746	-0.9489124256501118
16480	1313.946007138306	-4644.233170752023	-3330.2871636137183	1.0138472277301742	-1.0130277517423776
16500	1316.7165698193103	-4636.13418415015	-3319.4176143308396	1.0159850075766284	-1.0583157145884223
16520	1322.6870442738236	-4620.892215557182	-3298.2051712833586	1.0205918551495554	-1.1286920925727801
16540	1359.8784863174205	-4640.204203564602	-3280.325717247181	1.0492889554918365	-0.996788643753287
16560	1317.469451744256	-4587.906975159869	-3270.437523415612	1.0165659349878522	-1.2760283055988757
16580	1334.3209235667732	-4605.158221373311	-3270.8372978065368	1.0295686138632507	-1.1655282484972347
16600	1329.4928907862052	-4614.298435116745	-3284.8055443305407	1.0258432799276271	-1.0952351839135277
16620	1332.1510358660744	-4623.56779230311	-3291.4167564370355	1.0278943177978965	-1.0463321984419802
16640	1316.091046042787	-4610.693556191958	-3294.6025101491696	1.0155023503416567	-1.1338515034542664
16660	1336.7611810260216	-4633.784117370642	-3297.0229363446206	1.0314515285694612	-1.0265711742215602
16680	1327.6252638208969	-4636.120976943228	-3308.495713122331	1.0244022097383465	-1.0959626450140303
16700	1296.4917963250796	-4609.377912803807	-3312.886116478726	1.000379472473055	-1.2421495351883738
16720	1309.60175951451	-4638.075706891286	-3328.4739473767754	1.0104951848105788	-1.046141176637344
16740	1282.011051643901	-4609.568597688958	-3327.5575460450555	0.9892060583672075	-1.1990603102221562
16760	1286.9896717027289	-4624.103923318747	-3337.114251616018	0.9930475861903767	-1.0842775119789114
16780	1265.4158992011703	-4608.056171607406	-3342.6402724062355	0.9764011567910265	-1.2019163975166196
16800	1303.2966630413575	-4630.506240248482	-3327.209577207125	1.0056301412356157	-1.0645671753017616
16820	1315.498419251212	-4634.237044174652	-3318.738624923439	1.0150450765827252	-1.0049280755320997
16840	1309.7605621810244	-4624.149859107977	-3314.3892969269523	1.0106177177322717	-1.0434473920894005
16860	1328.7930027357902	-4639.410094674657	-3310.617091938867	1.0253032428516902	-0.9933196259878004
16880	1328.5035204953815	-4624.066854674223	-3295.5633341788416	1.0250798769254488	-1.0547908029195805
16900	1323.294533397305	-4615.79368266424	-3292.499149266935	1.0210605967571795	-1.0751703924037588
16920	1337.1815691311408	-4629.580615626115	-3292.399046494974	1.0317759021073614	-0.9835618834434758
16940	1298.799509187668	-4593.009667862546	-3294.210158674877	1.0021601151139412	-1.204797385082696
16960	1308.7803488644572	-4616.506114366261	-3307.7257655018016	1.0098613802966492	-1.0812102701103787
16980	1336.1676593111501	-4636.09447017837	-3299.9268108672195	1.0309935642832948	-0.9946379542283333
17000	1335.1583104083024	-4631.128340713456	-3295.970030305153	1.0302147456854185	-0.9930224085625333
17020	1360.9434023767913	-4633.536144537769	-3272.592742160979	1.0501106499820922	-1.0009436927633675
17040	1345.8109973735777	-4604.691653226591	-3258.880655853013	1.0384344115536868	-1.2314190454495282
17060	1350.5376811542951	-4590.797623689987	-3240.259942535692	1.0420815441005362	-1.2911143783696122
17080	1333.424756873315	-4581.78102806196	-3248.3562711886448	1.028877127217064	-1.340140412501621
17100	1348.7866815138773	-4617.771093889052	-3268.9844123751755	1.0407304641310782	-1.1525334344485705
