t	K	U	E	T	P
6400	897.8476058281492	-4854.378139204016	-3956.5305333758683	0.6927836464723376	0.3373809856869219
6420	929.5008441859525	-4877.86469382713	-3948.3638496411777	0.7172074415015064	0.5269803595997924
6440	904.78031150621	-4862.9208021024415	-3958.140490596232	0.6981329564091127	0.427933553940369
6460	915.652716729334	-4861.585220933265	-3945.93250420393	0.706522157970165	0.3931843183901279
6480	909.5426087862779	-4835.305826478709	-3925.7632176924294	0.7018075685079307	0.2380631085533635
6500	924.357117510596	-4848.367941855544	-3924.0108243449467	0.7132385165976822	0.3195434810553154
6520	916.3195954355222	-4840.439552881695	-3924.1199574461725	0.7070367248730882	0.27196591159017725
6540	932.090449082335	-4861.488558631701	-3929.3981095493655	0.7192055934277276	0.40531343810645615
6560	916.7612142105614	-4844.851255427896	-3928.0900412173346	0.7073774801007418	0.33261482696899425
6580	922.2835430032226	-4850.9674325217875	-3928.683889518564	0.7116385362679187	0.39289074257340884
6600	924.5402409804452	-4845.903048448124	-3921.3628074676794	0.7133798155713313	0.3614704335361501
6620	917.9131930809756	-4839.8541364475905	-3921.940943366615	0.7082663526859377	0.32984500113049686
6640	935.2490661410948	-4866.120846257578	-3930.871780116483	0.7216427979483757	0.4826458198209226
6660	938.0675886506399	-4866.750703329963	-3928.683114679323	0.7238175838353704	0.453075297840469
6680	925.5430091572159	-4858.153159971205	-3932.6101508139886	0.7141535564484692	0.3767859283325719
6700	919.1756815109078	-4854.074477869219	-3934.898796358311	0.7092404949929845	0.3642543261125436
6720	921.9378790048489	-4860.150112479774	-3938.2122334749247	0.7113718202197907	0.44749715563576825
6740	927.2714702677298	-4871.78603029782	-3944.5145600300903	0.7154872455769522	0.5138172733063737
6760	930.3314010908391	-4866.527165269103	-3936.1957641782624	0.7178483033108328	0.42679980794590183
6780	932.984697260966	-4854.190116743166	-3921.205419482199	0.7198955997383998	0.3888717365294061
6800	963.091589079036	-4870.431060465955	-3907.339471386918	0.7431262261412315	0.5185149743708195
6820	958.8705518011541	-4855.12673735673	-3896.2561855555746	0.7398692529329891	0.36950641472685086
6840	961.8645573846209	-4860.1776977448335	-3898.313140360212	0.7421794424264051	0.3986790683546155
6860	933.3470857285035	-4836.285080109812	-3902.9379943813083	0.7201752204695244	0.27072398244809925
6880	933.3036625133552	-4842.218872652168	-3908.9152101388113	0.7201417149022804	0.29083191616359166
6900	945.2658535195909	-4855.110308971454	-3909.8444554518637	0.72937180055524	0.38166510938362336
6920	945.2943037598594	-4861.514249826855	-3916.219946066996	0.7293937529011261	0.4365171445949391
6940	928.413200074029	-4850.210427176459	-3921.79722710243	0.7163682099336643	0.3891699508075587
6960	937.8998553793766	-4852.775843306487	-3914.8759879271106	0.7236881600149511	0.41765525985901936
6980	926.1981250583524	-4831.012676829198	-3904.814551770847	0.7146590471129262	0.27845838085669433
7000	959.37625199988	-4856.193534658425	-3896.8172826585446	0.7402594537036111	0.404358045733177
7020	929.972569951786	-4834.898000837891	-3904.9254308861046	0.7175714274319338	0.26087581007497873
7040	941.8732047175642	-4841.946149528886	-3900.072944811322	0.726754015985775	0.3131248308508057
7060	925.4892128488264	-4826.400635752353	-3900.911422903528	0.7141120469512547	0.214813784485245
7080	928.5338546619184	-4838.221245196445	-3909.6873905345265	0.716461307609505	0.31573046477986166
7100	931.5050367634728	-4846.218002798113	-3914.712966034641	0.7187538863915688	0.373791346489852
7120	930.0656029327547	-4845.6255323444075	-3915.5599294116523	0.7176432121394714	0.3870560768499782
7140	949.502020979163	-4854.188187931735	-3904.6861669525715	0.7326404482863913	0.3994372762045398
7160	926.6044227474674	-4833.8952685285285	-3907.2908457810604	0.7149725484162561	0.22336066745731187
7180	914.6267193056722	-4822.591299404496	-3907.9645800988233	0.7057304932914138	0.15891870502658997
7200	935.1427711245351	-4835.163337010103	-3900.020565885569	0.7215607801886846	0.226459630172649
7220	942.4446260487164	-4835.343912699832	-3892.8992866511153	0.7271949275067257	0.2717574169529938
7240	940.6983559673538	-4832.99983489079	-3892.3014789234376	0.7258474968883901	0.30067304561777375
7260	956.835527356483	-4851.899472232521	-3895.0639448760376	0.7382990180219775	0.39009573255135743
7280	957.3652111479357	-4850.9248503630015	-3893.5596392150646	0.7387077246511853	0.411418445964803
7300	948.0634269164332	-4840.485968642935	-3892.422541726502	0.7315304220034208	0.3292251311800761
7320	947.4850506711552	-4841.1365728997425	-3893.6515222285875	0.7310841440363853	0.3361176530156089
7340	962.1677104140894	-4863.022294671558	-3900.8545842574667	0.7424133568009949	0.4728137328751358
7360	951.7236550681773	-4866.475939291367	-3914.7522842231892	0.7343546721205072	0.49675920274811347
7380	942.8008817527179	-4864.300174452571	-3921.499292699853	0.7274698161672208	0.4519860406849057
7400	935.033313262796	-4859.21187356552	-3924.178560302724	0.7214763219620338	0.43752696117199125
7420	922.0450996213431	-4859.7130578794	-3937.667958258057	0.7114545521769623	0.4328823048405373
7440	924.1360672279092	-4859.837016478121	-3935.7009492502125	0.7130679531079545	0.3927264114221455
7460	938.4094508299089	-4864.1005885070535	-3925.6911376771445	0.7240813663811025	0.40877752079219964
7480	923.2088628209274	-4855.520255868473	-3932.3113930475456	0.7123525176087403	0.379484134927483
7500	908.7403060116497	-4845.536474640603	-3936.7961686289536	0.7011885077250384	0.3356375921889022
7520	910.7285369082356	-4855.940867649437	-3945.2123307411994	0.7027226365032683	0.40777446337806855
7540	904.0534188038722	-4859.053296233984	-3954.999877430112	0.6975720824103953	0.4147278091037596
7560	927.8498240467661	-4874.309966650168	-3946.4601426034023	0.7159335062089245	0.5274596637737992
7580	935.740576931149	-4875.312849187529	-3939.5722722563805	0.7220220501011954	0.5629198507222485
7600	918.3682971032933	-4855.970607405431	-3937.602310302137	0.7086175131969854	0.45660739558531727
7620	926.5637462171799	-4867.086120946005	-3940.5223747288264	0.7149411622046141	0.5060712223432268
7640	925.6866427474584	-4880.551839951239	-3954.8651972037806	0.7142643848360021	0.5903128962441189
7660	902.7544686775469	-4872.816404514646	-3970.061935837098	0.6965698060783543	0.525673084488026
7680	918.4530311717756	-4876.999805804201	-3958.546774632424	0.7086828944226664	0.5710538415298946
7700	898.8116288796493	-4861.764989426352	-3962.9533605467027	0.6935274914194827	0.46862166687253454
7720	910.6085724470735	-4875.496924515913	-3964.8883520688396	0.7026300713326183	0.515805323796218
7740	911.9889011693538	-4867.740325822049	-3955.7514246526953	0.7036951397911682	0.4594784532494948
7760	925.0243442719329	-4879.855661556356	-3954.8313172844237	0.7137533520616764	0.5666896106826709
7780	915.6946556103834	-4881.689340378189	-3965.9946847678048	0.7065545182178882	0.5960998249680409
7800	928.6469856492116	-4889.505145097022	-3960.858159447812	0.716548600037972	0.62400331376297
7820	912.4245228055619	-4869.8531539811775	-3957.4286311756164	0.7040312675968843	0.48848310425471553
7840	933.4073390371657	-4892.724006413422	-3959.316667376257	0.7202217122200353	0.6272888037202018
7860	908.2054570436896	-4857.464559890818	-3949.259102847129	0.7007758156201309	0.4017351700652666
7880	918.6143327405889	-4858.396009372291	-3939.781676631702	0.7088073555097136	0.4150860674243967
7900	922.0238611668641	-4861.478556496742	-3939.454695329879	0.711438164480605	0.44471335141382073
7920	917.0824550807974	-4869.061652506891	-3951.979197426094	0.7076253511425908	0.5057506916734236
7940	929.8285189212827	-4878.284077696998	-3948.4555587757154	0.7174602769454342	0.5610216127082519
7960	931.0167316556692	-4881.750712599811	-3950.73398094414	0.718377107759004	0.5671966194018071
7980	917.2681895524565	-4877.041073376773	-3959.7728838243165	0.7077686647781298	0.5376900550054564
8000	924.5736371730269	-4890.822630314237	-3966.2489931412115	0.7134055842384468	0.6191341462087552
8020	909.4579848081906	-4875.165569325987	-3965.707584517797	0.701742272228542	0.4926287600102806
8040	920.097145210934	-4886.226237443606	-3966.129092232671	0.7099515009343625	0.589665883931115
8060	910.2081520041011	-4874.789374447621	-3964.5812224435203	0.7023211049414361	0.5162610863681488
8080	912.6359910860012	-4874.371046026274	-3961.7350549402718	0.704194437566359	0.4931646172445185
8100	907.8813511753733	-4868.280707194063	-3960.399356018689	0.7005257339316152	0.4370981516841166
8120	907.4720505910536	-4864.785942125183	-3957.3138915341297	0.7002099155795165	0.3998936467681602
8140	910.0541273438084	-4866.693665348592	-3956.6395380047843	0.7022022587529386	0.47657022301247254
8160	916.2856651480672	-4862.320826427653	-3946.0351612795835	0.7070105440957308	0.46184812358956007
8180	917.4032365024875	-4851.979508444202	-3934.5762719417166	0.7078728676716726	0.3887177301801413
8200	918.6257553164002	-4848.427111823902	-3929.8013565075025	0.7088161692256173	0.38775990554471973
8220	955.6067870670233	-4876.497208931431	-3920.890421864407	0.7373509159467773	0.5793238816889591
8240	931.1658918544815	-4850.944780081523	-3919.7788882270424	0.718492200505001	0.3531048899992103
8260	927.4438923617097	-4840.666812709735	-3913.222920348026	0.7156202873161341	0.27028174730683147
8280	922.908106958497	-4843.413239636871	-3920.505132678375	0.712120452900075	0.26774878728221363
8300	940.4417464533101	-4867.31728202566	-3926.875535572349	0.7256494957201467	0.43594268938116815
8320	932.0447436709107	-4864.504767239142	-3932.4600235682324	0.7191703269065669	0.42860254793469343
8340	909.4768531056825	-4838.910981747298	-3929.434128641615	0.7017568311000635	0.29214194430651863
8360	918.1755530396036	-4850.378973274696	-3932.2034202350906	0.7084687909256201	0.3465782655286934
8380	904.9404077874684	-4835.481772981172	-3930.5413651937038	0.6982564874903305	0.28171142740413463
8400	916.8998782143541	-4858.249127783766	-3941.349249569411	0.7074844739308289	0.41949836488025793
8420	898.4687660315776	-4853.761504265277	-3955.292738233699	0.6932629367527607	0.35875554409491517
8440	906.5041495807116	-4871.462315174022	-3964.9581655933107	0.6994630783801786	0.4706338628063936
8460	903.2124418207392	-4862.64114485245	-3959.428703031709	0.6969231804172371	0.4151164835713435
8480	924.7696269461196	-4870.422586581297	-3945.652959635178	0.7135568109152157	0.45383775546639277
8500	906.1403979512876	-4846.05743475152	-3939.9170368002315	0.699182405826611	0.3478657477900526
8520	934.4006452494104	-4870.8048211591495	-3936.4041759097395	0.7209881521986194	0.5093286820559617
8540	895.0562684054834	-4841.838680917643	-3946.7824125121574	0.690629836732626	0.3327392207943637
8560	898.3262722448432	-4856.0217428977785	-3957.695470652935	0.6931529878432431	0.3862537270127254
8580	913.4209166388933	-4863.2371758822355	-3949.8162592433414	0.7048000899991461	0.3824366703028491
8600	913.2875168325421	-4861.4245164803615	-3948.1369996478184	0.7046971580498013	0.37675173379350924
8620	921.0497809658366	-4866.200275278305	-3945.1504943124683	0.7106865593872196	0.43248515477168714
8640	915.1175951894187	-4862.212606658151	-3947.0950114687307	0.7061092555473908	0.36190374390185936
8660	910.3783142700267	-4852.492770736784	-3942.114456466758	0.7024524029861318	0.29939325165688147
8680	930.6283984824793	-4864.966253860461	-3934.337855377981	0.718077467964876	0.41349132398269905
8700	915.5239269232432	-4846.044242586349	-3930.5203156631055	0.7064227831197866	0.3351148007847523
8720	913.7103663822733	-4836.582798637099	-3922.8724322548246	0.7050234308505197	0.25973910203515016
8740	930.7328720512517	-4852.980246488698	-3922.247374437446	0.7181580802864597	0.3723879379934657
8760	940.0456881040424	-4868.513284277636	-3928.467596173593	0.7253438951420079	0.517985907013005
8780	924.4341725308714	-4854.620336219516	-3930.1861636886447	0.7132979726318452	0.4412038735951656
8800	922.4052371809423	-4852.817997281725	-3930.4127601007835	0.7117324360964061	0.3561904688341032
8820	914.7736540624795	-4853.2110308482015	-3938.4373767857214	0.7058438688753702	0.2528706876115571
8840	919.2094681264541	-4854.435789966623	-3935.226321840169	0.7092665649123874	0.2643669568146876
8860	918.527618177293	-4855.510847238684	-3936.983229061391	0.7087404461244542	0.33564116594831117
8880	926.3697577958917	-4866.288761454012	-3939.9190036581194	0.7147914797807806	0.42189871730067985
8900	945.3751102251961	-4877.933339270734	-3932.5582290455372	0.729456103568824	0.5196690602806366
8920	942.0246580651789	-4871.275707093588	-3929.251049028409	0.7268708781367118	0.47727848700980957
8940	945.9156324894251	-4871.400833781945	-3925.4852012925207	0.7298731732171488	0.48414627345573874
8960	919.8400525956455	-4858.765347773346	-3938.9252951777003	0.7097531270028126	0.41119332233556616
8980	923.6218050165508	-4865.876934688146	-3942.255129671595	0.712671145846104	0.44234794851142684
9000	912.5468064078262	-4860.341697585382	-3947.794891177554	0.704125622228261	0.4259386439990952
9020	905.8566212855774	-4849.897542777597	-3944.0409214920182	0.6989634423499825	0.40631356605772495
9040	923.8269692917289	-4861.864390359637	-3938.037421067909	0.7128294516139887	0.47750907587388147
9060	916.8609653577112	-4866.425179023329	-3949.564213665618	0.7074544485784807	0.42910164705078324
9080	913.6673833039237	-4860.548607325492	-3946.8812240215693	0.7049902648950027	0.4218936052483498
9100	925.3620263197939	-4877.442884632981	-3952.0808583131875	0.7140139091973718	0.5419353448745621
9120	918.0975631593705	-4864.437497989484	-3946.3399348301136	0.708408613548897	0.44821919241352914
9140	902.3565661253712	-4846.638632816844	-3944.282066691474	0.6962627825041444	0.3391813462464481
9160	935.5874814117147	-4887.976691389983	-3952.389209978268	0.7219039208423725	0.5792026899769203
9180	900.8331979160057	-4856.649962903908	-3955.816764987902	0.6950873440709918	0.3857971964363365
9200	914.357374161356	-4875.037669627442	-3960.680295466086	0.70552266524796	0.5235138482766063
9220	930.563401734736	-4893.252699227359	-3962.6892974926222	0.7180273161533457	0.6070741066359593
9240	923.8433804084474	-4892.741449679796	-3968.8980692713485	0.7128421145126909	0.5802808191668953
9260	923.3076281466335	-4890.013008492644	-3966.70538034601	0.7124287254217851	0.5790192226656921
9280	918.7185065689137	-4892.111009556071	-3973.392502987158	0.7088877365500876	0.6427984086771114
9300	905.3353987538046	-4863.660551716944	-3958.3251529631393	0.6985612644705284	0.4481890221619002
9320	903.3627923932924	-4871.006395242491	-3967.643602849198	0.6970391916614911	0.42263930642639513
9340	924.8095533612774	-4905.154734727819	-3980.34518136654	0.713587618334319	0.6563615329063852
9360	913.1598785741729	-4875.271570190027	-3962.111691615855	0.7045986717393309	0.5112479535728475
9380	914.2845053575035	-4881.9484458796105	-3967.6639405221076	0.7054664393190614	0.544116996446201
9400	914.5944438612141	-4877.105432318886	-3962.5109884576727	0.7057055893990851	0.5072335947219125
9420	898.2992242772286	-4850.624514954745	-3952.325290677515	0.6931321174978616	0.35633480288478914
9440	924.5821506582922	-4867.277862624107	-3942.6957119658155	0.713412153285719	0.44464670141349005
9460	914.3503192474202	-4859.067610732307	-3944.7172914848866	0.705517221641528	0.40125434456024667
9480	941.2307808432306	-4874.784637493622	-3933.5538566503906	0.7262583185518755	0.5458110486134261
9500	901.6585552277456	-4832.675600006817	-3931.017044779071	0.6957241938485691	0.25061426319937063
9520	934.5596390427687	-4860.891320830812	-3926.331681788045	0.721110832594729	0.4176479598905809
9540	925.2941209960345	-4850.060366067758	-3924.766245071723	0.7139615131142241	0.3585748174464509
9560	931.6073454863041	-4867.542837608358	-3935.9354921220533	0.7188328283073333	0.4547415278448973
9580	914.7333876113807	-4857.900866946939	-3943.1674793355573	0.7058127990828555	0.4182888405891828
9600	934.2587141718328	-4870.792031796224	-3936.5333176243935	0.7208786374782661	0.553072057670188
9620	929.3513264724313	-4864.356862767284	-3935.0055362948524	0.7170920728953945	0.49333220438081665
9640	921.6155665680744	-4861.640723081739	-3940.025156513665	0.7111231223519094	0.4450379526137763
9660	928.9532011487503	-4871.823263589698	-3942.870062440948	0.7167848774295912	0.5073797536005058
9680	927.0037517286758	-4865.160270131832	-3938.1565184031556	0.7152806726301509	0.4339308303723154
9700	929.9651795515407	-4857.7316170675595	-3927.766437516018	0.7175657249626085	0.3731487583588503
9720	924.771854847593	-4851.916670283815	-3927.1448154362224	0.7135585299749944	0.41742382849824644
9740	937.7934107847113	-4861.471152078004	-3923.677741293292	0.7236060268400549	0.48941496456380323
9760	928.8241588199744	-4848.93522412133	-3920.111065301355	0.7166853077314618	0.4036324042925945
9780	930.0272968828074	-4849.135812121346	-3919.1085152385376	0.717613655002166	0.41860443864364305
9800	943.0814191420968	-4855.839760710797	-3912.7583415686995	0.7276862802022352	0.4783931149270888
9820	942.5247891439652	-4853.077306125311	-3910.552516981347	0.7272567817468868	0.41674834153020524
9840	948.1921166213685	-4853.265273186981	-3905.073156565612	0.7316297196152535	0.3833593424221512
9860	946.5239685977198	-4852.106198577541	-3905.582229979821	0.7303425683624379	0.4004960485704171
9880	935.5872911378443	-4852.22534570769	-3916.6380545698457	0.7219037740261145	0.4204976946409461
9900	933.2711255463242	-4844.037794967171	-3910.7666694208483	0.720116609217843	0.36796316670883744
9920	931.7923083739331	-4842.8613718831775	-3911.0690635092446	0.718975546584825	0.3412286781082964
9940	910.9028758150549	-4827.680368336195	-3916.7774925211393	0.7028571572647028	0.22238455843041743
9960	925.3589358010458	-4850.723597362018	-3925.364661560973	0.714011524537844	0.32809714924478256
9980	924.4455897503891	-4862.298663327263	-3937.853073576875	0.7133067822148063	0.3692767564410727
10000	931.4767709529273	-4876.163505789154	-3944.686734836226	0.7187320763525672	0.5074015933116369
10020	907.6220071609102	-4859.66374087382	-3952.041733712911	0.7003256228093443	0.39850071211628785
